vessel_id,type,teu,arrival_time,entry_permit_time,weather_delay_entry_hrs,berth_wait_time_hrs,weather_delay_berthing_hrs,berth_start_time,berth_end_time,cargo_ops_weather_delay_hrs,departure_time,total_time_hrs,berth_time_hrs,total_weather_delay_hrs
V_15,Container_PostPanamax,9876.878243623138,24.51014016159596,24.51014016159596,0.0,0.0,0.0,26.01014016159596,125.77892259782733,1.0,127.27892259782733,102.76878243623138,99.76878243623138,1.0
V_47,Container_Panamax,5268.72979763454,71.46608799472801,72.46608799472801,1.0,0.0,0.0,73.96608799472801,126.65338597107342,0.0,128.15338597107342,56.687297976345405,52.687297976345405,1.0
V_7,Container_PostPanamax,11350.514795562203,14.073101705735036,14.073101705735036,0.0,0.0,0.0,15.573101705735036,130.07824966135706,1.0,131.57824966135706,117.50514795562202,114.50514795562202,1.0
V_26,Container_PostPanamax,8736.517897660384,44.75274857053532,44.75274857053532,0.0,0.0,0.0,46.25274857053532,133.61792754713917,0.0,135.11792754713917,90.36517897660386,87.36517897660386,0.0
V_18,Container_PostPanamax,9998.538255403839,31.72326789775317,31.72326789775317,0.0,0.0,0.0,33.223267897753175,134.20865045179156,1.0,135.70865045179156,103.98538255403838,100.98538255403838,1.0
V_23,Container_PostPanamax,9172.475638581935,39.50343368218957,41.50343368218957,2.0,0.0,0.0,43.00343368218957,134.72819006800893,0.0,136.22819006800893,96.72475638581935,91.72475638581935,2.0
V_17,Container_PostPanamax,10507.552245074876,30.454957478882793,30.454957478882793,0.0,0.0,0.0,31.954957478882793,138.03047992963155,1.0,139.53047992963155,109.07552245074876,106.07552245074876,1.0
V_24,Container_PostPanamax,10001.153711865878,39.91759834529392,41.91759834529392,2.0,0.0,0.0,43.41759834529392,143.42913546395272,0.0,144.92913546395272,105.0115371186588,100.0115371186588,2.0
V_55,Container_Panamax,5702.114431196783,86.81280519464869,86.81280519464869,0.0,0.0,0.0,88.31280519464869,145.33394950661653,0.0,146.83394950661653,60.021144311967845,57.021144311967845,0.0
V_58,Container_Panamax,5587.929308663692,91.19796100978954,91.19796100978954,0.0,0.0,0.0,92.69796100978954,148.57725409642646,0.0,150.07725409642646,58.87929308663692,55.87929308663692,0.0
V_30,Container_PostPanamax,9850.300880566685,50.75929982008149,50.75929982008149,0.0,0.0,0.0,52.25929982008149,150.76230862574835,0.0,152.26230862574835,101.50300880566687,98.50300880566687,0.0
V_72,Container_Panamax,4272.3865974395585,108.82794309531018,108.82794309531018,0.0,0.0,0.0,110.32794309531018,153.05180906970574,0.0,154.55180906970574,45.723865974395565,42.723865974395565,0.0
V_75,Container_Panamax,4075.390329238361,111.29323879419226,111.29323879419226,0.0,0.0,0.0,112.79323879419226,153.5471420865759,0.0,155.0471420865759,43.753903292383626,40.753903292383626,0.0
V_31,Container_PostPanamax,10232.856816886746,51.71988288828697,51.71988288828697,0.0,0.0,0.0,53.21988288828697,155.54845105715444,0.0,157.04845105715444,105.32856816886746,102.32856816886746,0.0
V_66,Container_Panamax,5353.475455653933,100.8329945670509,100.8329945670509,0.0,0.0,0.0,102.3329945670509,155.86774912359022,0.0,157.36774912359022,56.53475455653931,53.53475455653931,0.0
V_34,Container_PostPanamax,9918.663869123988,58.11912936165754,58.11912936165754,0.0,0.0,0.0,59.61912936165754,158.8057680528974,0.0,160.3057680528974,102.18663869123986,99.18663869123986,0.0
V_81,Container_Panamax,3675.652517382916,122.10601117340865,123.10601117340865,1.0,0.0,0.0,124.60601117340865,161.36253634723784,0.0,162.86253634723784,40.75652517382919,36.75652517382919,1.0
V_74,Container_Panamax,4923.4265448018405,111.04219238152405,111.04219238152405,0.0,0.0,0.0,112.54219238152405,161.77645782954244,0.0,163.27645782954244,52.23426544801839,49.23426544801839,0.0
V_45,Container_PostPanamax,9529.432193725372,69.27251310781666,69.27251310781666,0.0,0.0,0.0,70.77251310781666,166.06683504507038,0.0,167.56683504507038,98.29432193725371,95.29432193725371,0.0
V_49,Container_PostPanamax,9913.48234670984,74.07205169438699,74.07205169438699,0.0,0.0,0.0,75.57205169438699,174.70687516148536,0.0,176.20687516148536,102.13482346709837,99.13482346709837,0.0
V_42,Container_PostPanamax,11259.857547643785,62.54447572926042,62.54447572926042,0.0,0.0,0.0,64.04447572926043,176.64305120569827,0.0,178.14305120569827,115.59857547643784,112.59857547643784,0.0
V_13,Container_ULCS,15223.664899468371,22.677065964141576,22.677065964141576,0.0,0.0,0.0,24.177065964141576,177.4137149588253,1.0,178.9137149588253,156.23664899468372,153.23664899468372,1.0
V_1,Container_ULCS,17378.062919218417,1.5436694454310715,1.5436694454310715,0.0,0.0,0.0,3.0436694454310715,177.82429863761524,1.0,179.32429863761524,177.78062919218416,174.78062919218416,1.0
V_83,Container_Panamax,4879.757435162316,127.7071606227454,127.7071606227454,0.0,0.0,0.0,129.2071606227454,178.00473497436855,0.0,179.50473497436855,51.79757435162314,48.797574351623155,0.0
V_41,Container_PostPanamax,11617.233200235883,62.32053504016187,62.32053504016187,0.0,0.0,0.0,63.82053504016187,179.9928670425207,0.0,181.4928670425207,119.17233200235881,116.17233200235881,0.0
V_91,Container_Panamax,5155.705745349633,132.70063096619617,132.70063096619617,0.0,0.0,0.0,134.20063096619617,185.7576884196925,0.0,187.2576884196925,54.55705745349633,51.55705745349633,0.0
V_94,Container_Panamax,4671.3444500588985,138.2465339339622,138.2465339339622,0.0,0.0,0.0,139.7465339339622,186.4599784345512,0.0,187.9599784345512,49.71344450058899,46.71344450058899,0.0
V_61,Container_PostPanamax,9299.048367304591,94.44498222448325,94.44498222448325,0.0,0.0,0.0,95.94498222448325,188.93546589752918,0.0,190.43546589752918,95.99048367304593,92.99048367304593,0.0
V_87,Container_Panamax,5909.990570423042,130.07134036247695,130.07134036247695,0.0,0.0,0.0,131.57134036247695,190.67124606670737,0.0,192.17124606670737,62.09990570423042,59.09990570423042,0.0
V_64,Container_PostPanamax,9256.069039591559,99.23096323818443,99.23096323818443,0.0,0.0,0.0,100.73096323818443,193.2916536341,0.0,194.7916536341,95.56069039591556,92.56069039591556,0.0
V_77,Container_PostPanamax,7514.097878798584,117.15213628640238,117.15213628640238,0.0,0.0,0.0,118.65213628640238,193.7931150743882,0.0,195.2931150743882,78.14097878798582,75.14097878798582,0.0
V_96,Container_Panamax,5095.406038385714,143.19989419038393,143.19989419038393,0.0,0.0,0.0,144.69989419038393,195.65395457424108,0.0,197.15395457424108,53.954060383857154,50.954060383857154,0.0
V_98,Container_Panamax,4785.322154290627,150.58590014493137,150.58590014493137,0.0,0.0,0.0,152.08590014493137,199.93912168783766,0.0,201.43912168783766,50.85322154290628,47.85322154290628,0.0
V_35,Container_ULCS,14082.049428005386,59.37915987725497,59.37915987725497,0.0,0.0,0.0,60.87915987725497,201.69965415730883,0.0,203.19965415730883,143.82049428005385,140.82049428005385,0.0
V_65,Container_PostPanamax,10236.490806018151,99.57511164380973,99.57511164380973,0.0,0.0,0.0,101.07511164380973,203.44001970399125,0.0,204.94001970399125,105.36490806018152,102.36490806018152,0.0
V_99,Container_Panamax,4863.924799682362,155.5242316501675,155.5242316501675,0.0,0.0,0.0,157.0242316501675,205.66347964699114,0.0,207.16347964699114,51.63924799682363,48.63924799682363,0.0
V_29,Container_ULCS,15431.09024610706,50.036837418289466,50.036837418289466,0.0,0.0,0.0,51.536837418289466,205.84773987936006,0.0,207.34773987936006,157.3109024610706,154.3109024610706,0.0
V_60,Container_PostPanamax,11106.551372281907,93.91709125457572,93.91709125457572,0.0,0.0,0.0,95.41709125457572,206.48260497739477,0.0,207.98260497739477,114.06551372281905,111.06551372281905,0.0
V_71,Container_PostPanamax,10057.319437655786,105.36624058004581,105.36624058004581,0.0,0.0,0.0,106.86624058004581,207.4394349566037,0.0,208.9394349566037,103.57319437655788,100.57319437655788,0.0
V_20,Container_ULCS,17113.87679185401,34.67864280462706,34.67864280462706,0.0,0.0,0.0,36.17864280462706,208.31741072316717,1.0,209.81741072316717,175.1387679185401,172.1387679185401,1.0
V_69,Container_PostPanamax,10687.636298687123,102.66471510459505,102.66471510459505,0.0,0.0,0.0,104.16471510459505,211.04107809146626,0.0,212.54107809146626,109.87636298687121,106.87636298687121,0.0
V_73,Container_PostPanamax,10102.209236983395,108.9790094538872,108.9790094538872,0.0,0.0,0.0,110.4790094538872,211.50110182372117,0.0,213.00110182372117,104.02209236983397,101.02209236983397,0.0
V_97,Container_Panamax,6024.114681525365,149.83894578105543,149.83894578105543,0.0,0.0,0.0,151.33894578105543,211.58009259630907,0.0,213.08009259630907,63.24114681525364,60.24114681525364,0.0
V_14,Container_ULCS,18632.76775209069,23.16498551456085,23.16498551456085,0.0,0.0,0.0,24.66498551456085,211.99266303546776,1.0,213.49266303546776,190.32767752090692,187.32767752090692,1.0
V_89,Container_PostPanamax,7987.521190608207,131.2101731635517,131.2101731635517,0.0,0.0,0.0,132.7101731635517,212.5853850696338,0.0,214.0853850696338,82.87521190608209,79.87521190608209,0.0
V_102,Container_Panamax,5340.47123097067,158.7588407981071,159.7588407981071,1.0,0.0,0.0,161.2588407981071,214.66355310781378,0.0,216.16355310781378,57.404712309706696,53.404712309706696,1.0
V_4,Container_ULCS,19990.615873833405,12.37229597083353,12.37229597083353,0.0,0.0,0.0,13.87229597083353,214.7784547091676,1.0,216.2784547091676,203.90615873833406,200.90615873833406,1.0
V_40,Container_ULCS,15118.233340885858,62.199805529654896,62.199805529654896,0.0,0.0,0.0,63.699805529654896,214.88213893851346,0.0,216.38213893851346,154.18233340885857,151.18233340885857,0.0
V_68,Container_PostPanamax,11525.400103749675,101.8391320427762,101.8391320427762,0.0,0.0,0.0,103.3391320427762,218.59313308027296,0.0,220.09313308027296,118.25400103749676,115.25400103749676,0.0
V_21,Container_ULCS,18090.825850355912,35.38138265766646,35.38138265766646,0.0,0.0,0.0,36.88138265766646,218.78964116122557,1.0,220.28964116122557,184.90825850355913,181.90825850355913,1.0
V_12,Container_ULCS,19447.04392403317,22.117552475352095,22.117552475352095,0.0,0.0,0.0,23.617552475352095,219.0879917156838,1.0,220.5879917156838,198.47043924033173,195.47043924033173,1.0
V_106,Container_Panamax,5340.162155132128,164.77910786185157,164.77910786185157,0.0,0.0,0.0,166.27910786185157,219.68072941317286,0.0,221.18072941317286,56.401621551321284,53.401621551321284,0.0
V_84,Container_PostPanamax,9161.861070320023,127.90418554518065,127.90418554518065,0.0,0.0,0.0,129.40418554518067,221.0227962483809,0.0,222.5227962483809,94.61861070320025,91.61861070320023,0.0
V_80,Container_PostPanamax,9872.120112369685,120.1891094739383,120.1891094739383,0.0,0.0,1.0,122.6891094739383,221.41031059763515,0.0,222.91031059763515,102.72120112369684,98.72120112369684,1.0
V_70,Container_PostPanamax,11576.067190231151,104.64385078391938,104.64385078391938,0.0,0.0,0.0,106.14385078391938,221.9045226862309,0.0,223.4045226862309,118.76067190231153,115.76067190231153,0.0
V_33,Container_ULCS,16654.893040603652,55.72181033404567,56.72181033404567,1.0,0.0,0.0,58.22181033404567,224.7707407400822,0.0,226.2707407400822,170.54893040603653,166.54893040603653,1.0
V_28,Container_ULCS,17679.667026661446,47.77330252307601,47.77330252307601,0.0,0.0,0.0,49.27330252307601,226.06997278969047,0.0,227.56997278969047,179.79667026661446,176.79667026661446,0.0
V_115,Container_Panamax,4841.277676550219,176.47968021434872,176.47968021434872,0.0,0.0,0.0,177.97968021434872,226.39245697985092,0.0,227.89245697985092,51.4127767655022,48.4127767655022,0.0
V_79,Container_PostPanamax,10604.604983503206,119.9403694904368,119.9403694904368,0.0,0.0,0.0,121.4403694904368,227.4864193254689,0.0,228.9864193254689,109.0460498350321,106.0460498350321,0.0
V_27,Container_ULCS,18461.696331760893,47.26106096696938,47.26106096696938,0.0,0.0,0.0,48.76106096696938,233.37802428457832,0.0,234.87802428457832,187.61696331760893,184.61696331760893,0.0
V_122,Container_Panamax,4560.575960508628,186.48939272145418,186.48939272145418,0.0,0.0,0.0,187.98939272145418,233.59515232654047,0.0,235.09515232654047,48.60575960508629,45.60575960508629,0.0
V_117,Container_Panamax,5080.952821669408,179.49116016109386,182.49116016109386,3.0,0.0,0.0,183.99116016109386,234.80068837778794,0.0,236.30068837778794,56.809528216694076,50.809528216694076,3.0
V_104,Container_PostPanamax,7470.77962793876,161.1087018414561,161.1087018414561,0.0,0.0,0.0,162.6087018414561,237.31649812084373,0.0,238.81649812084373,77.70779627938762,74.70779627938762,0.0
V_22,Container_ULCS,19880.624928961657,38.13622512010517,38.13622512010517,0.0,0.0,0.0,39.63622512010517,238.44247440972174,0.0,239.94247440972174,201.80624928961657,198.80624928961657,0.0
V_52,Container_ULCS,15725.526507143442,85.99826916509198,85.99826916509198,0.0,0.0,0.0,87.49826916509198,244.7535342365264,0.0,246.2535342365264,160.25526507143442,157.25526507143442,0.0
V_32,Container_ULCS,19083.59618729651,52.582506469941585,52.582506469941585,0.0,0.0,0.0,54.082506469941585,244.9184683429067,0.0,246.4184683429067,193.8359618729651,190.8359618729651,0.0
V_56,Container_ULCS,15703.812049071705,88.26544366270834,88.26544366270834,0.0,0.0,0.0,89.76544366270834,246.80356415342536,0.0,248.30356415342536,160.038120490717,157.038120490717,0.0
V_50,Container_ULCS,17279.390690829976,74.78896434824443,74.78896434824443,0.0,0.0,0.0,76.28896434824443,249.0828712565442,0.0,250.5828712565442,175.79390690829976,172.79390690829976,0.0
V_88,Container_ULCS,12002.825730088352,130.693986293548,130.693986293548,0.0,0.0,0.0,132.193986293548,252.22224359443152,0.0,253.72224359443152,123.02825730088352,120.02825730088352,0.0
V_111,Container_PostPanamax,8298.158065095127,168.4537694211533,168.4537694211533,0.0,0.0,0.0,169.9537694211533,252.9353500721046,0.0,254.4353500721046,85.98158065095129,82.98158065095129,0.0
V_137,Container_Panamax,4624.563054466917,206.33263589294646,206.33263589294646,0.0,0.0,0.0,207.83263589294646,254.07826643761564,0.0,255.57826643761564,49.24563054466918,46.24563054466918,0.0
V_46,Container_ULCS,18291.052063609546,70.39173469378107,70.39173469378107,0.0,0.0,0.0,71.89173469378107,254.80225532987654,0.0,256.3022553298765,185.91052063609544,182.91052063609547,0.0
V_131,Container_Panamax,5508.412099481223,198.41800284139336,198.41800284139336,0.0,0.0,0.0,199.91800284139336,255.00212383620558,0.0,256.50212383620556,58.084120994812196,55.084120994812224,0.0
V_53,Container_ULCS,16765.089825401265,86.19408125298227,86.19408125298227,0.0,0.0,0.0,87.69408125298227,255.34497950699492,0.0,256.84497950699495,170.65089825401267,167.65089825401265,0.0
V_85,Container_PostPanamax,12456.396846671103,129.94542579154881,129.94542579154881,0.0,0.0,0.0,131.44542579154881,256.0093942582598,0.0,257.5093942582598,127.563968466711,124.563968466711,0.0
V_37,Container_ULCS,19811.888524286813,59.909766603807434,59.909766603807434,0.0,0.0,0.0,61.409766603807434,259.52865184667553,0.0,261.02865184667553,201.1188852428681,198.1188852428681,0.0
V_38,Container_ULCS,19931.303909768158,60.37283544716667,60.37283544716667,0.0,0.0,0.0,61.87283544716667,261.1858745448483,0.0,262.6858745448483,202.3130390976816,199.3130390976816,0.0
V_44,Container_ULCS,19106.833172470433,68.65961431716303,68.65961431716303,0.0,0.0,0.0,70.15961431716303,261.2279460418673,0.0,262.7279460418673,194.06833172470428,191.06833172470428,0.0
V_103,Container_PostPanamax,10092.421056545405,160.48554651612028,160.48554651612028,0.0,0.0,0.0,161.98554651612028,262.9097570815743,0.0,264.4097570815743,103.92421056545402,100.92421056545402,0.0
V_57,Container_ULCS,17789.958222058234,88.45488801645793,88.45488801645793,0.0,0.0,0.0,89.95488801645793,267.85447023704023,0.0,269.35447023704023,180.89958222058232,177.89958222058232,0.0
V_59,Container_ULCS,17265.993798673,93.8969482080927,93.8969482080927,0.0,0.0,0.0,95.3969482080927,268.0568861948227,0.0,269.5568861948227,175.65993798673003,172.65993798673003,0.0
V_16,Container_ULCS,23599.633087237202,29.821947505006587,29.821947505006587,0.0,0.0,0.0,31.321947505006587,268.31827837737865,1.0,269.81827837737865,239.99633087237206,236.99633087237206,1.0
V_120,Container_PostPanamax,8849.534022149719,182.2572498142111,182.2572498142111,0.0,0.0,0.0,183.7572498142111,272.2525900357083,0.0,273.7525900357083,91.4953402214972,88.4953402214972,0.0
V_51,Container_ULCS,18699.214767937734,84.32796855972286,85.32796855972286,1.0,0.0,0.0,86.82796855972286,273.82011623910023,0.0,275.32011623910023,190.99214767937735,186.99214767937735,1.0
V_39,Container_ULCS,21184.733533361254,60.87100935521181,60.87100935521181,0.0,0.0,0.0,62.37100935521181,274.21834468882435,0.0,275.71834468882435,214.84733533361253,211.84733533361253,0.0
V_156,Container_Panamax,4513.0798587777745,231.17329339658704,231.17329339658704,0.0,0.0,0.0,232.67329339658704,277.8040919843648,0.0,279.3040919843648,48.13079858777775,45.13079858777775,0.0
V_100,Container_PostPanamax,12087.13427209543,155.667473832564,155.667473832564,0.0,0.0,0.0,157.167473832564,278.03881655351836,0.0,279.53881655351836,123.87134272095435,120.87134272095435,0.0
V_148,Container_Panamax,5587.685822656923,221.0004352652827,221.0004352652827,0.0,0.0,0.0,222.5004352652827,278.3772934918519,0.0,279.8772934918519,58.8768582265692,55.8768582265692,0.0
V_62,Container_ULCS,18118.443404668178,96.5540258486352,96.5540258486352,0.0,0.0,0.0,98.0540258486352,279.23845989531696,0.0,280.73845989531696,184.18443404668176,181.18443404668176,0.0
V_118,Container_PostPanamax,9847.719525630815,182.04223544266614,182.04223544266614,0.0,0.0,0.0,183.54223544266614,282.0194306989743,0.0,283.5194306989743,101.47719525630816,98.47719525630816,0.0
V_63,Container_ULCS,18339.360501285126,99.20748109370858,99.20748109370858,0.0,0.0,0.0,100.70748109370858,284.1010861065598,0.0,285.6010861065598,186.39360501285125,183.39360501285125,0.0
V_110,Container_PostPanamax,11674.906994432513,168.2402738665543,168.2402738665543,0.0,0.0,0.0,169.7402738665543,286.4893438108794,0.0,287.9893438108794,119.7490699443251,116.7490699443251,0.0
V_76,Container_ULCS,16860.10024725848,116.5914578918128,116.5914578918128,0.0,0.0,0.0,118.0914578918128,286.6924603643976,0.0,288.1924603643976,171.6010024725848,168.6010024725848,0.0
V_67,Container_ULCS,18455.173425818633,100.8868979247256,100.8868979247256,0.0,0.0,0.0,102.3868979247256,286.93863218291193,0.0,288.43863218291193,187.55173425818634,184.55173425818634,0.0
V_54,Container_ULCS,19999.049115514634,86.66602145434915,86.66602145434915,0.0,0.0,0.0,88.16602145434915,288.1565126094955,0.0,289.6565126094955,202.99049115514634,199.99049115514634,0.0
V_119,Container_PostPanamax,10477.164388274357,182.23210854536666,182.23210854536666,0.0,0.0,0.0,183.73210854536666,288.50375242811026,0.0,290.00375242811026,107.7716438827436,104.7716438827436,0.0
V_126,Container_PostPanamax,9731.187381513317,190.78290472597917,190.78290472597917,0.0,0.0,0.0,192.28290472597917,289.5947785411123,0.0,291.0947785411123,100.31187381513314,97.31187381513314,0.0
V_82,Container_ULCS,16139.646410042335,127.43544212600443,127.43544212600443,0.0,0.0,0.0,128.93544212600443,290.3319062264278,0.0,291.8319062264278,164.39646410042337,161.39646410042337,0.0
V_168,Container_Panamax,4828.282144386511,242.84417311564704,242.84417311564704,0.0,0.0,0.0,244.34417311564704,292.6269945595121,0.0,294.1269945595121,51.28282144386509,48.28282144386509,0.0
V_172,Container_Panamax,4875.393680204547,246.0875589517201,246.0875589517201,0.0,0.0,0.0,247.5875589517201,296.34149575376557,0.0,297.84149575376557,51.75393680204547,48.75393680204547,0.0
V_134,Container_PostPanamax,9497.586931884345,200.82214410792494,200.82214410792494,0.0,0.0,0.0,202.32214410792494,297.2980134267684,0.0,298.7980134267684,97.97586931884348,94.97586931884348,0.0
V_135,Container_PostPanamax,9411.029951899805,202.87223678793472,202.87223678793472,0.0,0.0,0.0,204.37223678793472,298.4825363069328,0.0,299.9825363069328,97.11029951899806,94.11029951899806,0.0
V_170,Container_Panamax,5294.583460342202,244.7101304496331,244.7101304496331,0.0,0.0,0.0,246.2101304496331,299.15596505305507,0.0,300.65596505305507,55.94583460342196,52.94583460342196,0.0
V_136,Container_PostPanamax,9320.093706013346,205.63295207731392,205.63295207731392,0.0,0.0,0.0,207.13295207731392,300.3338891374474,0.0,301.8338891374474,96.20093706013347,93.20093706013347,0.0
V_129,Container_PostPanamax,10326.59138269691,197.69108507614513,197.69108507614513,0.0,0.0,0.0,199.19108507614513,302.4569989031142,0.0,303.9569989031142,106.26591382696907,103.26591382696907,0.0
V_167,Container_Panamax,6016.681794193811,242.7106178225739,242.7106178225739,0.0,0.0,0.0,244.2106178225739,304.37743576451203,0.0,305.87743576451203,63.16681794193812,60.16681794193812,0.0
V_128,Container_PostPanamax,10753.410562306934,197.60377371475317,197.60377371475317,0.0,0.0,0.0,199.10377371475317,306.6378793378225,0.0,308.1378793378225,110.53410562306931,107.53410562306931,0.0
V_78,Container_ULCS,18632.180495696397,119.00839067234688,119.00839067234688,0.0,0.0,0.0,120.50839067234688,306.8301956293109,0.0,308.3301956293109,189.321804956964,186.321804956964,0.0
V_90,Container_ULCS,17670.285628879923,131.5572380654327,131.5572380654327,0.0,0.0,0.0,133.0572380654327,309.7600943542319,0.0,311.2600943542319,179.7028562887992,176.7028562887992,0.0
V_138,Container_PostPanamax,10176.358959641317,206.83343822468788,206.83343822468788,0.0,0.0,0.0,208.33343822468788,310.09702782110105,0.0,311.59702782110105,104.76358959641317,101.76358959641317,0.0
V_132,Container_PostPanamax,10870.533308981276,199.03597986050443,200.03597986050443,1.0,0.0,0.0,201.53597986050443,310.2413129503172,0.0,311.7413129503172,112.70533308981277,108.70533308981277,1.0
V_109,Container_ULCS,14291.16104311343,166.6865888214535,166.6865888214535,0.0,0.0,0.0,168.1865888214535,311.0981992525878,0.0,312.5981992525878,145.91161043113428,142.91161043113428,0.0
V_139,Container_PostPanamax,10182.166571040765,208.1164025831209,208.1164025831209,0.0,0.0,0.0,209.6164025831209,311.4380682935286,0.0,312.9380682935286,104.8216657104077,101.8216657104077,0.0
V_86,Container_ULCS,18491.44015967512,130.05527807793857,130.05527807793857,0.0,0.0,0.0,131.55527807793857,316.46967967468976,0.0,317.96967967468976,187.9144015967512,184.9144015967512,0.0
V_184,Container_Panamax,4619.470204896904,269.20109303910857,269.20109303910857,0.0,0.0,0.0,270.70109303910857,316.8957950880776,0.0,318.3957950880776,49.19470204896902,46.19470204896902,0.0
V_152,Container_PostPanamax,9175.954861932521,223.69571222747734,223.69571222747734,0.0,0.0,0.0,225.19571222747734,316.9552608468025,0.0,318.4552608468025,94.75954861932516,91.75954861932516,0.0
V_181,Container_Panamax,5635.3744279596085,259.3401860517363,259.3401860517363,0.0,0.0,1.0,261.8401860517363,318.19393033133235,0.0,319.69393033133235,60.35374427959607,56.35374427959607,1.0
V_180,Container_Panamax,5770.864692140133,259.28770051207925,259.28770051207925,0.0,0.0,1.0,261.78770051207925,319.4963474334806,0.0,320.9963474334806,61.70864692140134,57.70864692140134,1.0
V_141,Container_PostPanamax,10828.539561535581,210.9596411660215,210.9596411660215,0.0,0.0,0.0,212.4596411660215,320.7450367813773,0.0,322.2450367813773,111.28539561535578,108.28539561535578,0.0
V_144,Container_PostPanamax,10209.533420455571,217.42337985114727,217.42337985114727,0.0,0.0,0.0,218.92337985114727,321.01871405570296,0.0,322.51871405570296,105.09533420455568,102.09533420455568,0.0
V_146,Container_PostPanamax,10361.81305579148,218.89073599420377,218.89073599420377,0.0,0.0,0.0,220.39073599420377,324.00886655211855,0.0,325.50886655211855,106.61813055791478,103.61813055791478,0.0
V_95,Container_ULCS,17977.287515021933,143.15593394916138,143.15593394916138,0.0,0.0,0.0,144.65593394916138,324.4288090993807,0.0,325.9288090993807,182.77287515021933,179.77287515021933,0.0
V_193,Container_Panamax,4543.867069109354,278.3774919580312,278.3774919580312,0.0,0.0,0.0,279.8774919580312,325.31616264912475,0.0,326.81616264912475,48.438670691093535,45.438670691093535,0.0
V_187,Container_Panamax,5133.804582938904,272.96906685875007,272.96906685875007,0.0,0.0,0.0,274.46906685875007,325.8071126881391,0.0,327.3071126881391,54.338045829389046,51.338045829389046,0.0
V_173,Container_PostPanamax,7677.635040418492,248.76846454672395,248.76846454672395,0.0,0.0,0.0,250.26846454672395,327.0448149509089,0.0,328.5448149509089,79.77635040418497,76.77635040418497,0.0
V_199,Container_Panamax,4085.378175270902,284.8388830700589,284.8388830700589,0.0,0.0,0.0,286.3388830700589,327.19266482276794,0.0,328.69266482276794,43.85378175270904,40.85378175270904,0.0
V_195,Container_Panamax,4612.650813871595,281.40641382674585,281.40641382674585,0.0,0.0,0.0,282.90641382674585,329.0329219654618,0.0,330.5329219654618,49.12650813871596,46.12650813871596,0.0
V_157,Container_PostPanamax,9689.798265735773,231.21408207432953,231.21408207432953,0.0,0.0,0.0,232.71408207432953,329.61206473168727,0.0,331.11206473168727,99.89798265735774,96.89798265735774,0.0
V_197,Container_Panamax,4718.667384238046,281.8945725705792,281.8945725705792,0.0,0.0,0.0,283.3945725705792,330.5812464129597,0.0,332.0812464129597,50.18667384238046,47.18667384238046,0.0
