,state,wind_speed_knots,visibility_nm,precipitation_mmhr,wave_height_m,wind_direction_deg
2023-01-03 08:00:00,Fog,1.8417376637980176,0.5505077521268404,0.0,0.6780165048250492,315
2023-01-03 09:00:00,Fog,4.48994117317306,1.1264923331997163,0.0,0.5660307194907288,315
2023-01-03 10:00:00,Fog,3.226696209301903,1.942726751545674,0.0,0.3079437178385499,45
2023-01-03 11:00:00,Clear,1.206235414459154,9.842886240556961,0.0,0.853349935127298,315
2023-01-03 12:00:00,Clear,4.975389170768871,9.376508462875062,0.0,0.7170743856125927,0
2023-01-03 13:00:00,Clear,1.6186524646894367,7.212224089382524,0.0,0.3832329039490852,270
2023-01-03 14:00:00,Clear,3.794386273721757,9.791048059002959,0.0,0.7927624104762073,225
2023-01-03 15:00:00,Rain,8.879163924815696,8.502345981054006,7.109487199040571,0.6653195350405204,315
2023-01-03 16:00:00,Clear,4.038377795740687,9.388826472049338,0.0,0.369838389876266,225
2023-01-03 17:00:00,Clear,3.6107422716809685,9.608876845543783,0.0,0.6091045083372306,225
2023-01-03 18:00:00,Clear,6.2147989014803775,9.757977397675056,0.0,0.6852144813048883,315
2023-01-03 19:00:00,Clear,4.721367323629647,7.341036294833935,0.0,0.8053456416182843,270
2023-01-03 20:00:00,Clear,1.3947987491358498,9.683680955440288,0.0,0.561939849175193,225
2023-01-03 21:00:00,Clear,5.147500473730194,9.761900709135285,0.0,0.7272124107905898,225
2023-01-03 22:00:00,ModerateWind,11.049119048105709,8.071205446262189,0.0,2.1186151116360854,225
2023-01-03 23:00:00,ModerateWind,11.025393668909425,9.042427995509696,0.0,3.1791343259029445,225
2023-01-04 00:00:00,ModerateWind,2.1880032825457665,9.700810939617089,0.0,2.43598765283122,270
2023-01-04 01:00:00,Clear,3.815730130719168,9.094376558015178,0.0,0.600408889515096,270
2023-01-04 02:00:00,Clear,0.5660835080929109,9.967380613058127,0.0,0.4882413974963779,0
2023-01-04 03:00:00,Clear,4.820870542948727,9.8435943650407,0.0,0.6324050996520308,135
2023-01-04 04:00:00,Clear,8.36162651293085,8.788227184562324,0.0,0.38794723673185755,0
2023-01-04 05:00:00,Clear,5.526593236504875,9.798031394698413,0.0,1.1409506429936478,225
2023-01-04 06:00:00,Rain,6.413168448145722,8.585836373696806,0.08344219907881459,0.9532668141419443,180
2023-01-04 07:00:00,Rain,11.716273683662786,7.48396439008297,1.3866962653801744,2.5292901952356894,315
2023-01-04 08:00:00,ModerateWind,3.2893622811266745,8.807547333258842,0.0,1.7917755323082287,180
2023-01-04 09:00:00,Clear,5.558820870677192,9.696545911563538,0.0,0.5770485663459234,315
2023-01-04 10:00:00,Clear,2.1842057537680786,7.6944229257234,0.0,0.8973165096645942,270
2023-01-04 11:00:00,ModerateWind,21.436261715729753,9.884935604260688,0.0,1.811811940616013,270
2023-01-04 12:00:00,ModerateWind,16.201467612888568,9.153193098771743,0.0,3.352612166711423,225
2023-01-04 13:00:00,ModerateWind,16.79924178146003,9.934945570455342,0.0,2.231542714831387,45
2023-01-04 14:00:00,ModerateWind,8.397208890391662,9.766562456833839,0.0,1.5553410896171813,315
2023-01-04 15:00:00,Rain,11.985038684871283,6.054751611299115,7.991110314436192,1.1978466562858807,270
2023-01-04 16:00:00,Rain,7.302267340192764,7.2273184584056915,0.37376200202646925,2.2743333408476225,180
2023-01-04 17:00:00,Rain,5.180440759634788,7.28751454987055,3.493706851628306,0.9665874217925722,90
2023-01-04 18:00:00,Rain,3.349199764104674,6.376215102901229,0.8734680558200562,0.876963018244786,180
2023-01-04 19:00:00,Rain,2.1866140638904654,6.122922332505612,1.0183328555872138,0.8696168460968052,90
2023-01-04 20:00:00,Rain,15.067820568441107,6.964063446097376,0.4344565523100832,1.6379680683327476,225
2023-01-04 21:00:00,Rain,6.238732592861742,7.712653102028155,7.792008759183075,0.8751210093551202,270
2023-01-04 22:00:00,Rain,4.627902955856097,6.936746805278408,8.913924661669375,1.7202398976179278,135
2023-01-04 23:00:00,ModerateWind,9.04143557965772,9.588029101493362,0.0,0.8060733326173911,270
2023-01-05 00:00:00,Rain,0.9825333323083105,4.764620638466577,1.4499823301740729,0.7347387576139601,315
2023-01-05 01:00:00,Rain,4.143912994764444,7.966186187225624,4.513293266990055,1.5021234085680875,270
2023-01-05 02:00:00,Rain,9.090979609525512,8.471101210105616,0.4162973406939521,0.6902351299251331,270
2023-01-05 03:00:00,Rain,10.986794484819491,7.3070966833287425,9.758427699036066,2.0121085149414704,270
2023-01-05 04:00:00,Rain,8.783792011859852,8.934808929885563,0.13626479590287197,0.6671077168470767,225
2023-01-05 05:00:00,Rain,8.067672328719768,4.935924817489699,3.529053768495535,0.9474524297426542,270
2023-01-05 06:00:00,Clear,5.038581486433413,9.107771844479185,0.0,0.28853080871908005,270
2023-01-05 07:00:00,Clear,7.535002860462237,9.557925981151033,0.0,0.3303764046081836,270
2023-01-05 08:00:00,Clear,2.563874532354385,9.169322847880462,0.0,0.2813260270115658,135
2023-01-05 09:00:00,Clear,4.8376844998248245,9.367184363264144,0.0,0.584574732062145,315
2023-01-05 10:00:00,Clear,5.190440774172802,9.663733742802368,0.0,0.6986285610915492,270
2023-01-05 11:00:00,Clear,2.22129910452887,9.90162428003737,0.0,0.6432152386742486,270
2023-01-05 12:00:00,Clear,1.5565084756430707,8.797752569105965,0.0,0.6620146197673139,225
2023-01-05 13:00:00,ModerateWind,9.18699753654211,9.054274877066677,0.0,2.0247720874148167,270
2023-01-05 14:00:00,Rain,11.171096472602141,4.835759922144453,4.84090372707806,1.2903168813128205,270
2023-01-05 15:00:00,Rain,3.2675200812861465,8.2902645835991,0.005116765120580671,1.1201679422593827,45
2023-01-05 16:00:00,Rain,8.863232277523469,8.356272331568217,2.084584201668419,1.2037291254250746,270
2023-01-05 17:00:00,Clear,6.424945140032201,8.817794431724913,0.0,1.2462053067371501,0
2023-01-05 18:00:00,Clear,5.039710798358396,8.997773351277331,0.0,0.5550600164286811,135
2023-01-05 19:00:00,Clear,3.03397440973792,9.837641986526274,0.0,0.5786034733683525,315
2023-01-05 20:00:00,Rain,3.6447253878464485,5.792832732503578,4.6111462842598545,2.87012206228072,225
2023-01-05 21:00:00,Rain,9.894737468435496,6.1169390265370875,7.087384006938657,0.9611606714094328,270
2023-01-05 22:00:00,ModerateWind,14.930328895596155,9.267718872785743,0.0,2.685314747988635,45
2023-01-05 23:00:00,ModerateWind,17.40602323877773,6.46378118642576,0.0,1.3224382149286709,225
2023-01-06 00:00:00,ModerateWind,10.353276928574193,8.759505311590054,0.0,2.6869275764417817,270
2023-01-06 01:00:00,ModerateWind,30.492453610636773,9.265241586412833,0.0,3.4305295260095146,270
2023-01-06 02:00:00,Fog,3.175842574760741,0.07740582241535955,0.0,0.46664602921173404,315
2023-01-06 03:00:00,Clear,4.51516327056169,9.99988897594444,0.0,0.3852065475042515,45
2023-01-06 04:00:00,Clear,6.646408418100506,9.64769809049942,0.0,0.6036571670142064,0
2023-01-06 05:00:00,Clear,3.3722324263906747,6.8596365663729895,0.0,0.9220101968601591,225
2023-01-06 06:00:00,Clear,7.191482581678135,8.411620270042357,0.0,0.9186367906917974,45
2023-01-06 07:00:00,Clear,3.0920440968235274,9.9404823195205,0.0,0.6732956484170441,270
2023-01-06 08:00:00,Rain,11.216023138098416,5.572592911319113,6.282497536823673,0.9310330040933319,270
2023-01-06 09:00:00,Rain,5.493253212752191,8.231091781761377,12.044241489052325,1.1895308854428082,0
2023-01-06 10:00:00,Rain,10.099577739826836,5.107639534624648,1.1861234943752184,0.6643807481414068,90
2023-01-06 11:00:00,ModerateWind,12.696114559445409,9.915335206604224,0.0,2.467946708154426,180
2023-01-06 12:00:00,ModerateWind,13.450492887138461,8.188543517909313,0.0,2.3027378769813316,270
2023-01-06 13:00:00,Clear,4.369677677899497,9.388722772070775,0.0,0.6959100008753646,225
2023-01-06 14:00:00,Rain,11.441530522962063,8.457679888099033,1.5309784686075858,1.4142224058182613,315
2023-01-06 15:00:00,Rain,11.135087278692096,5.021550001771191,3.8147032828473533,0.6400675237780593,0
2023-01-06 16:00:00,Rain,3.412739552444212,9.003695207806828,2.5440999860222595,1.9152566680846903,270
2023-01-06 17:00:00,Rain,5.268164156777776,5.022168611126016,7.257458196252554,2.4455903533357013,315
2023-01-06 18:00:00,Rain,11.031794545489037,6.847393658660477,7.00880863614446,2.3656097430859657,315
2023-01-06 19:00:00,Rain,3.906550433440777,7.216698808417615,0.059230181619781656,1.859867581656255,0
2023-01-06 20:00:00,Rain,5.634123613253707,8.971252384006215,7.812036246786956,1.8809949945758515,45
2023-01-06 21:00:00,Rain,2.763519499101257,7.477271620662975,0.7929128611090692,0.6645790091616018,180
2023-01-06 22:00:00,Rain,5.576669265647716,9.684005302388783,4.934219060260188,1.7203773499180575,270
2023-01-06 23:00:00,Rain,3.862710669978928,9.008659651576963,7.262997295747811,0.66056033494846,90
2023-01-07 00:00:00,Rain,9.424971795887084,7.673983342664187,1.0273736822781967,0.721411703011831,0
2023-01-07 01:00:00,ModerateWind,15.140235099244544,9.48273196231096,0.0,1.5311472403388988,270
2023-01-07 02:00:00,Clear,2.482969333302654,9.95841270873666,0.0,0.5006532317944175,270
2023-01-07 03:00:00,Fog,1.4644293080722706,0.3311923545093445,0.0,0.32234744120042846,180
2023-01-07 04:00:00,Fog,0.3645641501521064,0.6133911668118579,0.0,0.23697518122585537,270
2023-01-07 05:00:00,Fog,3.5859198313618896,0.6612850299050907,0.0,0.22862376629500694,90
2023-01-07 06:00:00,Rain,3.2014589682332817,8.029046540945911,0.04741863261846126,1.362368035573412,225
2023-01-07 07:00:00,ModerateWind,5.739516726695325,9.31420199425088,0.0,3.3210643546022856,45
2023-01-07 08:00:00,Clear,5.324073647461292,9.279217944758111,0.0,0.22253422206376355,0
2023-01-07 09:00:00,Clear,3.2570386631456456,8.980592104196543,0.0,0.700459050082089,270
2023-01-07 10:00:00,Clear,4.14570043503404,9.38239051048785,0.0,0.5409601637686697,180
2023-01-07 11:00:00,Clear,2.8034104689443264,9.418293543489131,0.0,0.5611548510974831,270
2023-01-07 12:00:00,Clear,6.925064708739943,9.394567261216825,0.0,0.5803187616415867,315
2023-01-07 13:00:00,Fog,0.3870730813491539,0.16219349324993199,0.0,0.5754240838289063,315
2023-01-07 14:00:00,Fog,2.375540515567046,0.03350765362275216,0.0,0.15329517034133522,270
2023-01-07 15:00:00,Clear,1.8410465459910992,8.590884719216715,0.0,0.3406224417748058,225
2023-01-07 16:00:00,Clear,4.16901413077552,9.935196440724813,0.0,0.7247262426730785,270
2023-01-07 17:00:00,Clear,3.705618845487427,9.99288740663562,0.0,0.4451315091275988,180
2023-01-07 18:00:00,Clear,8.747022777488692,8.779396798265887,0.0,0.5148037113493944,315
2023-01-07 19:00:00,Clear,1.664080664619578,9.810103886473275,0.0,0.535684120701473,0
2023-01-07 20:00:00,Clear,3.6989830356232023,9.294269604976739,0.0,0.4523348064711775,270
2023-01-07 21:00:00,Clear,0.39616749662240713,9.460723022101554,0.0,0.2368139549785488,270
2023-01-07 22:00:00,Clear,2.316723776568528,9.490029781907614,0.0,1.728916862704123,270
2023-01-07 23:00:00,Clear,7.603401143173626,8.453591768375716,0.0,0.3209899797354554,90
2023-01-08 00:00:00,Clear,2.179335669886688,9.43061315846183,0.0,0.7950762894829049,45
2023-01-08 01:00:00,Clear,3.7957879313796696,9.449220693814533,0.0,0.8066333363983234,180
2023-01-08 02:00:00,Clear,5.14794253434253,9.662010980295651,0.0,2.022731836409204,315
2023-01-08 03:00:00,Clear,4.96313938740609,9.530461763248555,0.0,0.9262205806558349,0
2023-01-08 04:00:00,Clear,2.47950906551509,9.149242641553414,0.0,0.7948129252221945,45
2023-01-08 05:00:00,Clear,7.665904800502854,9.218649798313418,0.0,0.6315862854554405,315
2023-01-08 06:00:00,Clear,2.496160185073904,9.962910711281161,0.0,0.5293654129645751,270
2023-01-08 07:00:00,Clear,11.503048540969193,9.247656501941425,0.0,0.7544127105429791,135
2023-01-08 08:00:00,Clear,5.037785262557401,9.34098869578688,0.0,0.7452995826594222,225
2023-01-08 09:00:00,Clear,4.597661977627814,8.529801399876654,0.0,0.6070255018692193,180
2023-01-08 10:00:00,Fog,3.5742884358445974,0.38695120553751744,0.0,0.6381831665254892,315
2023-01-08 11:00:00,Fog,3.7860482880343937,0.31312039811668185,0.0,0.3216655293392938,270
2023-01-08 12:00:00,Fog,1.2475945193351505,0.06543146041129258,0.0,0.204227669214334,225
2023-01-08 13:00:00,Fog,1.2007088593380688,0.04991038759926207,0.0,0.2393731941363494,90
2023-01-08 14:00:00,Clear,6.492455298041546,9.274847388853333,0.0,0.7115353163219552,270
2023-01-08 15:00:00,Clear,8.712091943735693,9.903177920561816,0.0,0.5462440156355796,180
2023-01-08 16:00:00,Clear,2.2521191959817277,9.928771136256913,0.0,0.5168102409735964,180
2023-01-08 17:00:00,Clear,3.029230555442701,9.99511239886356,0.0,0.4813300250495703,270
2023-01-08 18:00:00,Clear,3.362034303248398,7.06813185577216,0.0,1.4493085584181393,225
2023-01-08 19:00:00,Clear,2.118252378794501,9.283694072171757,0.0,0.7469783154398426,45
2023-01-08 20:00:00,Clear,3.035323656334777,8.517373980526203,0.0,0.6508953184782194,225
2023-01-08 21:00:00,Clear,2.722467869338588,9.9752764764164,0.0,0.39977697771019327,225
2023-01-08 22:00:00,Clear,4.110978423003869,8.930043841593408,0.0,0.620148225475944,180
2023-01-08 23:00:00,Clear,5.434099409441375,9.056853550267567,0.0,0.5552321625787283,270
2023-01-09 00:00:00,Clear,3.0684723842120056,9.920091967253944,0.0,0.5278626914067402,270
2023-01-09 01:00:00,Clear,3.0653242017559292,6.360255497718638,0.0,0.6473923624371515,225
2023-01-09 02:00:00,Clear,0.770321266572104,9.883549245450652,0.0,0.9531654357377749,180
2023-01-09 03:00:00,ModerateWind,17.06002663529233,9.648684780913625,0.0,1.7428610828186273,225
2023-01-09 04:00:00,ModerateWind,10.18276545796619,9.972170052147009,0.0,1.9911233880422983,315
2023-01-09 05:00:00,ModerateWind,8.641035050758243,9.838017771235375,0.0,2.3934813307227065,225
2023-01-09 06:00:00,ModerateWind,17.52945890539016,9.979953420201372,0.0,1.5166176369306599,225
2023-01-09 07:00:00,HighWind,6.977489538054961,7.686634931835062,0.0,3.567458416255192,45
2023-01-09 08:00:00,HighWind,15.806394546289242,9.271508422525645,0.0,2.4987519359972645,45
2023-01-09 09:00:00,HighWind,14.085519888770602,8.236711814913061,0.0,2.315071749894081,90
2023-01-09 10:00:00,Clear,2.862435840118039,9.728371985892196,0.0,1.1815507968421055,225
2023-01-09 11:00:00,Clear,9.25130003136444,9.912383559554794,0.0,1.0126956187217946,270
2023-01-09 12:00:00,Clear,1.149202954128712,9.805840626589314,0.0,0.48484297097451257,180
2023-01-09 13:00:00,Clear,4.561575562241397,7.5468880322506955,0.0,0.5420004710387267,180
2023-01-09 14:00:00,Clear,6.5781429286738,9.678283926671455,0.0,0.7952128345644656,270
2023-01-09 15:00:00,Clear,4.961288145214036,9.239952336459572,0.0,0.6043418486831073,180
2023-01-09 16:00:00,Clear,4.538818380784662,5.684174791546644,0.0,1.1438263183857158,270
2023-01-09 17:00:00,Clear,9.678241354122326,9.537724560823102,0.0,0.6436356979599861,225
2023-01-09 18:00:00,Clear,1.328009841307017,9.660340338852826,0.0,0.34232657846184866,270
2023-01-09 19:00:00,ModerateWind,8.930028978070792,8.875667819654858,0.0,1.3779848736874378,315
2023-01-09 20:00:00,Clear,3.3569450985383322,9.932042632203801,0.0,0.6132366337012494,270
2023-01-09 21:00:00,Clear,2.4865102128149927,9.674078341591457,0.0,0.3078161288127576,315
2023-01-09 22:00:00,Clear,2.499352034073648,9.907076261302173,0.0,0.3230290329099159,90
2023-01-09 23:00:00,Clear,1.619966413436731,8.93784225662845,0.0,0.42369888435154246,270
2023-01-10 00:00:00,Fog,0.8143735704338481,0.07115164026555257,0.0,0.36347771776733295,90
2023-01-10 01:00:00,Clear,10.841062480005203,8.533947580213162,0.0,0.5671841467419185,270
2023-01-10 02:00:00,Clear,4.452824934228601,9.87097907704964,0.0,0.8797377295731194,45
2023-01-10 03:00:00,Clear,0.9427865453760185,9.181362783308138,0.0,1.2608435403912888,180
2023-01-10 04:00:00,Clear,5.38592572529332,9.18439341334955,0.0,0.3690296496996587,315
2023-01-10 05:00:00,Clear,5.608505132224843,9.79917383113149,0.0,0.8730083929719095,135
2023-01-10 06:00:00,ModerateWind,19.201391836575063,9.640977264304357,0.0,1.1467900935866437,315
2023-01-10 07:00:00,Clear,9.606523545547871,9.831541436700117,0.0,0.5324561949750953,180
2023-01-10 08:00:00,Clear,4.791368196025951,9.650936087021817,0.0,0.7474747409192153,270
2023-01-10 09:00:00,Clear,3.497009858585808,9.83053495641541,0.0,0.49191158264171847,225
2023-01-10 10:00:00,Clear,1.610756118704522,9.069839382388059,0.0,1.133310237063633,180
2023-01-10 11:00:00,Clear,10.936527577899485,8.693888904270876,0.0,1.0500832533405884,270
2023-01-10 12:00:00,Clear,1.7179158819950142,8.129371851597822,0.0,0.5674695238981643,90
2023-01-10 13:00:00,Clear,8.250065852386703,9.759670963709446,0.0,0.37861994919603925,135
2023-01-10 14:00:00,Clear,0.4462908234763877,9.923762834424233,0.0,0.8751280511351471,270
2023-01-10 15:00:00,Rain,5.3709842857919075,8.401784704784932,0.26152935295823854,1.1769331453170822,270
2023-01-10 16:00:00,Clear,10.038107554911965,7.752733143614235,0.0,1.2243835155147602,45
2023-01-10 17:00:00,Clear,1.6531754126091298,9.19088844950153,0.0,0.41426408763267597,0
2023-01-10 18:00:00,Clear,3.0522688302945666,8.639178435900266,0.0,0.33464534720957045,0
2023-01-10 19:00:00,Clear,3.9871962505960052,8.464340595173953,0.0,0.6553930101135872,225
2023-01-10 20:00:00,Clear,2.3340781429478676,8.292920322606394,0.0,0.909523398662987,90
2023-01-10 21:00:00,Fog,1.2326616507765005,0.3117870900506552,0.0,0.1815807880070603,270
2023-01-10 22:00:00,Fog,1.3731882457410571,0.3959247771207164,0.0,0.3566007671711274,180
2023-01-10 23:00:00,Fog,5.564309186840028,0.22050834554170815,0.0,0.6499776418005083,135
2023-01-11 00:00:00,Fog,0.35990768398353823,2.828575434652133,0.0,0.4200638202747141,270
2023-01-11 01:00:00,Rain,5.83092397649488,6.38525766057633,2.101749806034166,1.0441651606158187,315
2023-01-11 02:00:00,ModerateWind,9.791940021211094,9.96168987999045,0.0,1.1945554528560747,225
2023-01-11 03:00:00,ModerateWind,12.204208560604068,9.004271903884387,0.0,1.3083790216128228,225
2023-01-11 04:00:00,ModerateWind,15.701585615877935,9.659717055783247,0.0,1.4026541145220384,270
2023-01-11 05:00:00,Clear,10.055195438692307,9.95715271818107,0.0,0.5557090942293234,270
2023-01-11 06:00:00,Clear,1.1039078723934175,9.551801936238943,0.0,0.6199322178867365,270
2023-01-11 07:00:00,Clear,1.025752375530828,9.542536229682462,0.0,0.34589867629609516,270
2023-01-11 08:00:00,Clear,5.6211491335993715,9.673099160004726,0.0,0.7972851880435332,135
2023-01-11 09:00:00,Clear,2.7275231221498886,9.925118078150218,0.0,0.8491106406979564,315
2023-01-11 10:00:00,Clear,7.164434511622715,9.862051273984735,0.0,0.6645691562603977,225
2023-01-11 11:00:00,Fog,1.201752377872797,0.3826948488044119,0.0,0.21753424751539316,315
2023-01-11 12:00:00,Fog,5.114542853739593,8.993514348334303e-05,0.0,0.34014687136026867,0
2023-01-11 13:00:00,Fog,3.2643046425153073,0.021702177386364548,0.0,0.2517608843813808,315
2023-01-11 14:00:00,Fog,1.796747352266766,0.14354551414977024,0.0,0.6520712953973237,0
2023-01-11 15:00:00,Clear,3.12475216283429,9.314542373892621,0.0,0.7048553522835039,270
2023-01-11 16:00:00,Clear,6.0509016902329895,9.705942921775554,0.0,0.5630529987670776,135
2023-01-11 17:00:00,Clear,3.4172035824450573,9.29631199182617,0.0,0.2566972731183681,180
2023-01-11 18:00:00,Rain,4.637053728282009,6.206040427540087,0.913974504884721,1.331060019449199,270
2023-01-11 19:00:00,ModerateWind,7.404343527736349,9.478846746061274,0.0,1.7255696695451002,270
2023-01-11 20:00:00,HighWind,36.556760216301676,9.301300562054502,0.0,4.734242945260034,90
2023-01-11 21:00:00,ModerateWind,15.407438392227071,8.041019683057236,0.0,0.888957165235645,225
2023-01-11 22:00:00,Fog,2.742337104288646,0.37669727563846117,0.0,0.37000584568728345,225
2023-01-11 23:00:00,Fog,3.45239370268491,1.812533337416256,0.0,0.28621860299746527,270
2023-01-12 00:00:00,Fog,2.447958927903934,0.6463340010805163,0.0,0.41950785289807707,225
2023-01-12 01:00:00,Fog,1.7134628786266786,1.307565889368846,0.0,0.3590792818352141,270
2023-01-12 02:00:00,Fog,4.349652412298295,0.4634046664619939,0.0,0.41304001540777646,225
2023-01-12 03:00:00,Clear,5.235617546645575,9.299375383775425,0.0,0.9085674225443806,90
2023-01-12 04:00:00,Clear,1.3693592091046831,9.233321875976591,0.0,0.6540955247792343,270
2023-01-12 05:00:00,Clear,4.733133871397975,9.949123005494155,0.0,1.022539207403379,315
2023-01-12 06:00:00,Clear,0.7072389238976975,9.560845402333241,0.0,0.7529767529448405,315
2023-01-12 07:00:00,ModerateWind,24.971757049719223,9.7211606371002,0.0,5.523909232193048,270
2023-01-12 08:00:00,Clear,4.1770545302464885,9.067699241927086,0.0,0.9165357426466105,270
2023-01-12 09:00:00,Clear,3.167133286659937,9.957718104788501,0.0,0.21272133386209235,180
2023-01-12 10:00:00,Clear,4.322083244378073,9.800995805865778,0.0,0.8097189707937831,0
2023-01-12 11:00:00,Clear,11.09194400183821,9.850152907988926,0.0,0.8939328215345212,45
2023-01-12 12:00:00,Clear,5.9897341079771085,9.495729512579345,0.0,0.7208376340494624,270
2023-01-12 13:00:00,Clear,0.9840733591091799,9.466191428968619,0.0,0.38858135917608,0
2023-01-12 14:00:00,Clear,1.4027832272099208,9.810472893936144,0.0,0.4762415389730936,270
2023-01-12 15:00:00,Clear,2.679009465897288,9.700350298485025,0.0,0.6481936517149702,270
2023-01-12 16:00:00,Clear,8.916179132492486,9.827796061409773,0.0,0.29983684266627325,0
